機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師,醫學中心
3731141891,臻品牙醫診所,82859955,新北市蘆洲區,新北市蘆洲區長榮路65號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140783,曉兒耳鼻喉科診所,222888468,新北市蘆洲區,新北市蘆洲區中山二路一五一號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140907,蘇眼科診所,227761173,新北市蘆洲區,新北市蘆洲區中正路一六三號一樓,"眼科,",0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140916,林昭良耳鼻喉科診所,228484695,新北市蘆洲區,新北市蘆洲區復興路七十號,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140943,蘆洲成功耳鼻喉科診所,282833588,新北市蘆洲區,新北市蘆洲區長安街二五三號1樓2樓,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142081,聯邦診所,22837080,新北市蘆洲區,新北市蘆洲區長安街五二號,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142090,鴻文耳鼻喉科診所,82863222,新北市蘆洲區,新北市蘆洲區集賢路224巷14號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142198,詠贊聯合診所,02 8283-1556,新北市蘆洲區,新北市蘆洲區中正路八十五號1-4樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3731141784,欣葉牙醫診所,28486001,新北市蘆洲區,新北市蘆洲區長安街33號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143702,蘆洲現代內科診所,02-82811112,新北市蘆洲區,新北市蘆洲區集賢路306號1樓,"內科,",0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141688,新立中醫診所,02 22817900,新北市蘆洲區,新北市蘆洲區中山二路四十六巷十三號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141722,大春中醫診所,02-22881052,新北市蘆洲區,新北市蘆洲區中正路1號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141839,同慶堂中醫診所,22895799,新北市蘆洲區,新北市蘆洲區長安街295號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141866,得康中醫診所,22898866,新北市蘆洲區,新北市蘆洲區中原路41號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141884,信義中醫診所,82831919,新北市蘆洲區,新北市蘆洲區信義路261號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831140056,培元中醫診所,02 2810328,新北市蘆洲區,新北市蘆洲區中山二路６９號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831140065,一品堂中醫診所,02 2812373,新北市蘆洲區,新北市蘆洲區中正路１１８號,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731140527,英文牙醫診所,282828271,新北市蘆洲區,新北市蘆洲區民族路343-1號一樓及夾層,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731142192,京典牙醫診所,02-82855500,新北市蘆洲區,新北市蘆洲區中山一路245.245之1.247.247之1號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831142327,華泰中醫診所,82860376,新北市蘆洲區,新北市蘆洲區三民路141號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143140,愛林鑫北診所,222883277,新北市蘆洲區,新北市蘆洲區長榮路75號1樓,"家庭醫學科,兒科,",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143613,丁良文內科診所,82822809,新北市蘆洲區,新北市蘆洲區長安街30號及32號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140265,顏鴻仁家庭醫學科診所,02 2831488,新北市蘆洲區,新北市蘆洲區民族路１２７號,"家庭醫學科,婦產科,",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831140449,勝原堂中醫診所,282835981,新北市蘆洲區,新北市蘆洲區信義路246號之5  246號之6  1樓,"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142732,真善美婦產科診所,22886611,新北市蘆洲區,新北市蘆洲區中山一路41號一樓,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831141857,長榮中醫診所,28479697,新北市蘆洲區,新北市蘆洲區長榮路55號,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143551,健勇皮診所,(02)2288-5729,新北市蘆洲區,新北市蘆洲區中正路55號1樓,"西醫一般科,",0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531140621,宏康診所,02 2885215,新北市蘆洲區,新北市蘆洲區長安街２０７巷３號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731140027,仁愛牙科診所,02 2823869,新北市蘆洲區,新北市蘆洲區中山二路１２３號,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731141622,上晴牙醫診所,82838311,新北市蘆洲區,新北市蘆洲區民族路5號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731141953,本一牙醫診所,02-22836622,新北市蘆洲區,新北市蘆洲區長榮路43-1號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143695,蘆洲集賢耳鼻喉科診所,02-82811112,新北市蘆洲區,新北市蘆洲區集賢路306號1樓,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731142352,登士美數位牙醫診所,82823636,新北市蘆洲區,新北市蘆洲區三民路3號1樓及3之1號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531143373,中山骨科診所,(02)82835300,新北市蘆洲區,新北市蘆洲區中山二路51號1、2樓,"外科,骨科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0
3531140845,華邦診所,222833990,新北市蘆洲區,新北市蘆洲區中正路119-1號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142250,大安診所,828557182,新北市蘆洲區,新北市蘆洲區長安街二八三號,"家庭醫學科,內科,",0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731142316,柏韋牙醫診所,(02)22884322,新北市蘆洲區,新北市蘆洲區中華街41-1號1-2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731141864,京華牙醫診所,28470199,新北市蘆洲區,新北市蘆洲區長榮路375號,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831142238,宜德中醫診所,02-82852569,新北市蘆洲區,新北市蘆洲區中正路327號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731142218,品鑽牙醫診所,82860747,新北市蘆洲區,新北市蘆洲區長安街247號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731142138,明勝牙醫診所,02-2888315,新北市蘆洲區,新北市蘆洲區民族路58號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531142992,壬康精神科診所,02-82825885,新北市蘆洲區,新北市蘆洲區中正路114號1樓,"精神科,",0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151777,仁滙診所,282927168,新北市五股區,新北市五股區成泰路三段270號1-3層,"內科,",0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151486,上禾牙醫診所,22951415,新北市五股區,新北市五股區成泰路三段533號1樓2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731150265,德音牙醫診所,02 9813537,新北市五股區,新北市五股區成泰路一段１４９號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731150096,明志牙醫診所,02 2923337,新北市五股區,新北市五股區凌雲路一段５７號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831151175,大順中醫診所,22916650,新北市五股區,新北市五股區成泰路二段196號,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151820,翔展診所,934074318,新北市五股區,新北市五股區成泰路二段162號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151811,林筱琪診所,(02)22953202,新北市五股區,新北市五股區新城六路180號1樓,"兒科,",0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151731,五股水碓診所,22921516,新北市五股區,新北市五股區自強路36號1樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151548,好治牙醫診所,,新北市五股區,新北市五股區成泰路二段180號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151839,倍康復健科診所,22916980,新北市五股區,新北市五股區成泰路二段140號1樓及144號1-2樓,"復健科,",0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,9,3,1,0,1,0,0,0,0,0,0
3831151200,成泰中醫診所,22924990,新北市五股區,新北市五股區成泰路三段515號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151802,吉浤診所,(02)22929700,新北市五股區,新北市五股區成泰路三段520、522、526號1、2樓,"內科,",0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151511,晴美牙醫診所,2293-6889,新北市五股區,新北市五股區成泰路1段237-15號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151539,唯一牙醫診所,22911908,新北市五股區,新北市五股區成泰路三段328號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151422,皇尚牙醫診所,02-22920170,新北市五股區,新北市五股區成泰路二段107號1.2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151535,健泰診所,02-22942768,新北市五股區,新北市五股區成泰路二段116號,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531150118,黃志勳診所,02 2910978,新北市五股區,新北市五股區成泰路二段六十九號一樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151360,瑞林牙醫診所,22953616,新北市五股區,新北市五股區成泰路3段286號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151517,祐聖小兒科診所,82921336,新北市五股區,新北市五股區五福路34號一樓,"兒科,",0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151562,嘉安小兒科診所,22935100,新北市五股區,新北市五股區凌雲路一段72號,"兒科,",0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331150015,新北市五股區衛生所,02 2917717,新北市五股區,新北市五股區新城三路11號1樓、2樓及3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3531150163,成洲診所,222919463,新北市五股區,新北市五股區凌雲路一段七十三號,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531150216,鴻佑診所,02 8949981,新北市五股區,新北市五股區成泰路二段６１號１樓,"西醫一般科,",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531150323,鐘耳鼻喉科診所,282953587,新北市五股區,新北市五股區成泰路二段57號1樓、2樓,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151428,信恆診所,02 89882077,新北市五股區,新北市五股區中興路一段七十四號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151651,德音診所,02  22931155,新北市五股區,新北市五股區自強路146號,"內科,",0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151299,京橋牙醫診所,27560530,新北市五股區,新北市五股區成泰路二段五九號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731151351,義美牙醫診所,02 22939198,新北市五股區,新北市五股區成泰路二段一九四號,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731150238,鄭牙醫診所,02 2917180,新北市五股區,新北市五股區西雲路２３７號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831150043,周中醫診所,2915662,新北市五股區,新北市五股區成泰路二段１８２號,"中醫一般科,",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531151768,五福診所,22921615,新北市五股區,新北市五股區五福路39號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731150256,恩新牙醫診所,2292-0616,新北市五股區,新北市五股區五福路四十三號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161764,普生眼科診所,22973823,新北市泰山區,新北市泰山區明志路1段188號1樓,"眼科,",0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161302,泰然牙醫診所,02-29096651,新北市泰山區,新北市泰山區仁德路97巷6號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831160049,天仁堂中醫診所,02 2962087,新北市泰山區,新北市泰山區明志路二段３１７號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161259,城康牙醫診所,29007333,新北市泰山區,新北市泰山區明志路1段201號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161773,永安診所,85318184,新北市泰山區,新北市泰山區仁愛路112之2號1樓,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161540,宏明診所,85312868,新北市泰山區,新北市泰山區明志路一段一０八號三樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161648,泰安診所,(02)22961869,新北市泰山區,新北市泰山區泰林路二段182號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161311,城康美學牙醫診所,29007168,新北市泰山區,新北市泰山區仁愛路59、61號1樓(含夾層),"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831160030,黎明中醫聯合診所,02-22974515,新北市泰山區,新北市泰山區明志路一段３１５號,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161368,馨德中醫診所,222970142,新北市泰山區,新北市泰山區福興二街31號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161320,新五泰牙醫診所,22977922,新北市泰山區,新北市泰山區仁德路88號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161826,泰山新庚診所,02-29000298,新北市泰山區,新北市泰山區仁德路71號1、2樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161359,耀德中醫診所,22978588,新北市泰山區,新北市泰山區福興三街28號1樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161791,頂好骨科診所,02-29040321,新北市泰山區,新北市泰山區明志路3段31、33號1樓,"骨科,",0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3831161340,泰一中醫診所,22977951,新北市泰山區,新北市泰山區明志路2段78號1樓,"中醫一般科,",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161817,雅致美學診所,29000658,新北市泰山區,新北市泰山區泰林路2段134號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161295,禾杏牙醫診所,(02)85311316,新北市泰山區,新北市泰山區明志路2段121號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161313,時珍中醫診所,29011707,新北市泰山區,新北市泰山區明志路3段147號1、2樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161808,倍嘉骨科診所,229096530,新北市泰山區,新北市泰山區泰林路2段204號1樓,"骨科,",0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,7,0,2,0,2,0,0,0,0,0,0
3531161559,佳欣診所,936890755,新北市泰山區,新北市泰山區明志路2段77號1樓,"兒科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161277,舒禾牙醫診所,29083909,新北市泰山區,新北市泰山區明志路3段191號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161286,亞昕牙醫診所,02-29066611,新北市泰山區,新北市泰山區明志路3段83號1樓(含夾層),"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161657,明泰診所,02-29098009,新北市泰山區,新北市泰山區明志路一段190號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161666,弘森診所,29090568,新北市泰山區,新北市泰山區明志路一段257號1樓,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161231,泰美牙醫診所,918519618,新北市泰山區,新北市泰山區仁愛路58號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161268,京硯牙醫診所,29001860,新北市泰山區,新北市泰山區明志路1段385號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160267,賴和鴻診所,02 29094502,新北市泰山區,新北市泰山區明志路二段４2號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160374,黃耀立診所,29097080,新北市泰山區,新北市泰山區明志路一段三九一號,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161497,葆安診所,02 29001894,新北市泰山區,新北市泰山區明志路一段十五號一樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161213,唐氏牙醫診所,(02)29097156,新北市泰山區,新北市泰山區明志路一段129號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161224,懷聖中醫診所,(02)22966636,新北市泰山區,新北市泰山區福興一街75號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731160056,明泰牙醫診所,02 2904 1230,新北市泰山區,新北市泰山區明志路三段１７７號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161188,李天堯牙醫診所,22968432,新北市泰山區,新北市泰山區明志路二段七十五號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331160011,新北市泰山區衛生所,(02)29092909,新北市泰山區,新北市泰山區全興路212號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3531161639,雅致皮膚科診所,222973468,新北市泰山區,新北市泰山區泰林路二段110號1至3樓,"皮膚科,",0,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160043,葉啟東婦產科診所,29098288,新北市泰山區,新北市泰山區明志路一段１３１號,"婦產科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160203,溫法烈耳鼻喉科診所,02 9095431,新北市泰山區,新北市泰山區泰林路二段１７５號,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160230,林慶國耳鼻喉科診所,22962841,新北市泰山區,新北市泰山區明志路一段475號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160285,陳獻宗診所,02-22974050,新北市泰山區,新北市泰山區明志路二段12號1樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531160294,康泰診所,02 2297-5888,新北市泰山區,新北市泰山區泰林路2段290號1．2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
3531161568,泰和診所,85315320,新北市泰山區,新北市泰山區明志路二段62號,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531161577,懷恩婦產科診所,22966558,新北市泰山區,新北市泰山區泰林路二段172號,"婦產科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731160092,安仁牙醫診所,222962341,新北市泰山區,新北市泰山區泰林路二段２９４號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731160163,泰山牙醫診所,229091252,新北市泰山區,新北市泰山區明志路一段二九二號一樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161197,信美牙醫診所,02-29007348,新北市泰山區,新北市泰山區泰林路二段一一二號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731161204,喜美牙醫診所,22975332,新北市泰山區,新北市泰山區明志路一段七號,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731160047,大新泰牙醫診所,02 9099819,新北市泰山區,新北市泰山區泰林路二段１９３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161135,妙健堂中醫診所,29062788,新北市泰山區,新北市泰山區工專路三號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831161144,星光中醫診所,22968118,新北市泰山區,新北市泰山區明志路1段81號1樓,"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
